Date,Open,Close,Low,High
19/09/2019,1195.62,1167.58,1162.19,1197.95
20/09/2019,1175.41,1242.57,1163.52,1257.53
23/09/2019,1265.95,1226.97,1221.57,1268.77
24/09/2019,1231.28,1266.49,1230.34,1286.3
25/09/2019,1268.92,1267.73,1257.38,1283.23
26/09/2019,1277.84,1284.37,1271.35,1286.45
27/09/2019,1281.6,1296.41,1271.89,1302.5
30/09/2019,1297.65,1320.03,1293.49,1323.4
01/10/2019,1322.41,1292.74,1281.6,1329.84
03/10/2019,1277.88,1298.64,1269.12,1301.71
04/10/2019,1304.68,1295.12,1291.75,1315.97
07/10/2019,1297.65,1297.45,1289.28,1307.55
09/10/2019,1299.53,1313.25,1280.96,1317.46
10/10/2019,1315.48,1349.55,1310.08,1355.1
11/10/2019,1352.13,1339.65,1324.39,1353.12
14/10/2019,1350.74,1344.85,1338.26,1350.74
15/10/2019,1350.64,1350.44,1332.32,1357.08
16/10/2019,1355.4,1359.76,1350.64,1366.89
17/10/2019,1365.01,1382.98,1359.21,1385.81
18/10/2019,1389.87,1401.95,1386.5,1414.53
22/10/2019,1413.59,1400.91,1390.76,1424.09
23/10/2019,1403.64,1379.72,1370.35,1412.06
24/10/2019,1386.85,1422.71,1373.67,1427.41
25/10/2019,1423.94,1417.21,1398.49,1426.67
27/10/2019,1426.42,1420.58,1416.52,1432.12
29/10/2019,1428.65,1453.27,1428.65,1466.44
30/10/2019,1466.14,1464.76,1446.63,1470.01
31/10/2019,1468.27,1450.39,1447.22,1475.45
01/11/2019,1446.13,1443.26,1427.51,1448.26
04/11/2019,1452.18,1443.51,1431.37,1457.28
05/11/2019,1444.8,1433.95,1427.02,1455.15
06/11/2019,1432.07,1418.6,1415.23,1432.56
07/11/2019,1424.44,1445.04,1419.44,1449.1
08/11/2019,1444.85,1431.72,1427.41,1445.84
11/11/2019,1426.42,1414.34,1409.93,1430.43
13/11/2019,1417.51,1458.12,1416.52,1461.09
14/11/2019,1461.09,1449.6,1442.32,1467.03
15/11/2019,1451.43,1455.44,1449.45,1472.48
18/11/2019,1457.48,1444.75,1436.28,1471.99
19/11/2019,1453.66,1495.56,1451.68,1500.66
20/11/2019,1537.91,1532.46,1528.99,1557.03
21/11/2019,1532.91,1522.75,1514.19,1541.62
22/11/2019,1528.45,1531.82,1523.4,1554.8
25/11/2019,1536.37,1545.98,1536.37,1549.85
26/11/2019,1554.6,1544.15,1541.33,1561.14
27/11/2019,1546.28,1554.95,1541.72,1560.15
28/11/2019,1557.67,1565.05,1549.65,1569.06
29/11/2019,1567.08,1536.28,1533.4,1567.08
02/12/2019,1579.96,1571.34,1562.82,1598.78
03/12/2019,1576,1563.96,1558.27,1578.32
04/12/2019,1555.44,1537.91,1518.99,1562.18
05/12/2019,1564.11,1535.68,1529.44,1564.95
06/12/2019,1543.31,1540.29,1526.86,1553.41
09/12/2019,1539.49,1557.72,1533.06,1562.43
10/12/2019,1557.08,1547.47,1539.59,1559.95
11/12/2019,1542.81,1547.86,1536.37,1560.3
12/12/2019,1552.22,1552.72,1542.57,1558.76
13/12/2019,1560.15,1567.53,1557.72,1575.01
16/12/2019,1574.31,1551.78,1548.86,1577.98
17/12/2019,1555,1547.42,1540.93,1564.61
18/12/2019,1547.42,1560.84,1547.27,1565.1
19/12/2019,1559.85,1590.01,1557.52,1599.77
20/12/2019,1596.01,1584.32,1580.6,1602.54
23/12/2019,1540.34,1556.19,1540.34,1562.13
24/12/2019,1556.09,1531.37,1528.2,1557.32
26/12/2019,1531.37,1501.65,1496.7,1538.65
27/12/2019,1510.62,1527.61,1507.1,1531.22
30/12/2019,1528.45,1529.64,1513.89,1532.41
31/12/2019,1530.13,1499.82,1494.87,1530.13
01/01/2020,1501.8,1495.46,1491.15,1513
02/01/2020,1499.72,1520.87,1498.73,1526.27
03/01/2020,1519.93,1522.75,1509.03,1526.77
06/01/2020,1512.6,1487.34,1483.38,1513.59
07/01/2020,1505.67,1510.67,1500.17,1519.53
08/01/2020,1493.78,1499.67,1493.78,1519.98
09/01/2020,1522.75,1533.35,1517.4,1535.19
10/01/2020,1535.38,1533.11,1525.58,1543.06
13/01/2020,1532.41,1528.9,1524.14,1543.8
14/01/2020,1527.9,1514.63,1508.34,1535.88
15/01/2020,1523.99,1509.63,1504.68,1525.92
16/01/2020,1514.63,1523.2,1514.09,1528.45
17/01/2020,1536.52,1565.74,1536.52,1569.86
20/01/2020,1592.89,1517.55,1512.6,1594.32
21/01/2020,1515.27,1519.48,1508.64,1531.37
22/01/2020,1526.02,1518.64,1516.46,1532.11
23/01/2020,1523.89,1512.6,1506.66,1527.01
24/01/2020,1513.59,1507.35,1504.33,1521.96
27/01/2020,1500.76,1492.39,1490.81,1509.98
28/01/2020,1492.84,1457.48,1450.39,1496.21
29/01/2020,1462.08,1465.75,1451.19,1480.36
30/01/2020,1469.96,1428.9,1426.42,1469.96
31/01/2020,1437.32,1398.39,1394.18,1440.54
01/02/2020,1393.68,1370.26,1358.17,1413.54
03/02/2020,1359.06,1372.78,1350.64,1385.81
04/02/2020,1384.82,1412.4,1384.72,1418.35
05/02/2020,1420.48,1434.39,1416.71,1438.6
06/02/2020,1439.3,1443.9,1426.62,1452.62
07/02/2020,1439.1,1420.23,1415.03,1439.1
10/02/2020,1416.52,1423.2,1397.74,1431.97
11/02/2020,1432.12,1438.9,1431.42,1451.83
12/02/2020,1444.2,1456.14,1442.27,1460.1
13/02/2020,1465.75,1460.05,1448.91,1465.75
14/02/2020,1463.91,1472.63,1439.6,1486.85
17/02/2020,1475.95,1464.46,1460.74,1491.8
18/02/2020,1465.05,1452.27,1444.25,1465.05
19/02/2020,1461.64,1490.02,1461.64,1492.29
20/02/2020,1484.57,1471.49,1469.46,1493.73
24/02/2020,1463.07,1431.23,1426.02,1463.07
25/02/2020,1436.33,1402.94,1396.7,1437.71
26/02/2020,1398.78,1378.28,1374.17,1401.66
27/02/2020,1376.89,1372.73,1356.68,1380.81
28/02/2020,1345.99,1316.12,1312.51,1345.99
02/03/2020,1345.59,1302.45,1291.21,1355.84
03/03/2020,1317.46,1330.98,1309.34,1340.59
04/03/2020,1337.52,1326.52,1295.76,1340.24
05/03/2020,1337.27,1299.13,1293.68,1345.54
06/03/2020,1263.97,1258.07,1229.89,1276.2
09/03/2020,1233.26,1102.65,1084.62,1233.26
11/03/2020,1102.65,1142.37,1099.53,1167.29
12/03/2020,1076.75,1051.59,1039.6,1090.32
13/03/2020,995.52,1096.46,930.99,1129.15
16/03/2020,1055.6,1005.68,996.07,1069.47
17/03/2020,1031.38,999.39,994.53,1049.01
18/03/2020,1013.35,959.71,952.14,1025.34
19/03/2020,916.28,908.45,882.6,958.38
20/03/2020,930.15,1010.58,921.28,1023.95
23/03/2020,911.32,875.52,867.44,943.02
24/03/2020,934.11,934.21,887.35,961.25
25/03/2020,942.03,1071.05,942.03,1141.14
26/03/2020,1079.72,1064.62,1033.31,1106.62
27/03/2020,1089.63,1055.45,1037.37,1097.25
30/03/2020,1038.07,1022.61,1010.38,1063.87
31/03/2020,1060.9,1101.96,1038.91,1118.35
01/04/2020,1105.67,1070.46,1034.9,1114.34
03/04/2020,1119.34,1068.03,1047.03,1120.93
07/04/2020,1095.57,1195.02,1090.62,1202.25
08/04/2020,1163.92,1180.91,1150.89,1217.36
09/04/2020,1199.78,1207.7,1182,1221.13
13/04/2020,1196.61,1178.04,1168.87,1203.54
15/04/2020,1189.67,1139.21,1131.92,1224.29
16/04/2020,1135.79,1157.68,1135.79,1176.15
17/04/2020,1208.5,1213.5,1181.45,1218.3
20/04/2020,1214.93,1232.71,1190.96,1245.15
21/04/2020,1196.71,1224.39,1153.47,1240.74
22/04/2020,1307.55,1350.49,1287.74,1371.64
23/04/2020,1356.78,1358.57,1341.48,1372.78
24/04/2020,1342.12,1403.98,1335.29,1480.9
27/04/2020,1426.42,1416.81,1409.53,1460.64
28/04/2020,1437.71,1414.63,1378.82,1441.03
29/04/2020,1432.36,1412.75,1407.1,1439.35
30/04/2020,1440.29,1453.22,1426.42,1480.41
04/05/2020,1428.4,1421.86,1406.36,1451.09
05/05/2020,1437.37,1447.22,1433.35,1464.85
06/05/2020,1448.21,1447.87,1432.36,1470.01
07/05/2020,1436.33,1493.04,1431.27,1499.43
08/05/2020,1535.38,1547.07,1523.1,1564.8
11/05/2020,1567.08,1561.88,1557.18,1599.62
12/05/2020,1563.12,1466.29,1441.28,1563.12
13/05/2020,1534.75,1496.4,1454,1534.75
14/05/2020,1472,1435.45,1430.05,1496.4
15/05/2020,1445.7,1458.9,1415.55,1467
18/05/2020,1471.8,1440.65,1428,1482
19/05/2020,1461.9,1408.15,1404,1461.9
20/05/2020,1407.3,1434.65,1393.65,1445.85
21/05/2020,1438,1440.05,1425.35,1460.85
22/05/2020,1454.8,1431.6,1426.8,1458.5
26/05/2020,1439.4,1423.7,1416.3,1449
27/05/2020,1434,1446.95,1412.2,1454.1
28/05/2020,1455,1472.65,1450.55,1479.2
29/05/2020,1470.7,1465.2,1453,1471.5
01/06/2020,1480,1520.45,1475.65,1539.2
02/06/2020,1521,1536.1,1521,1540
03/06/2020,1545,1542.45,1533.25,1559
04/06/2020,1540,1579.95,1540,1589
05/06/2020,1601.9,1580.6,1574.3,1617.7
08/06/2020,1624,1570.05,1565.05,1624
09/06/2020,1580,1537.1,1533.05,1582.35
10/06/2020,1541.1,1572,1540.6,1579
11/06/2020,1569,1537.5,1530.95,1569
12/06/2020,1495,1588.8,1495,1593
15/06/2020,1577,1615,1561.55,1626.7
16/06/2020,1641.5,1617.5,1585.15,1647.85
17/06/2020,1608,1615.4,1602,1634.95
18/06/2020,1605.55,1656.25,1605.55,1665
19/06/2020,1674.7,1759.5,1660.6,1788.6
22/06/2020,1775.05,1747.2,1734.85,1804.1
23/06/2020,1754,1720.05,1715.8,1764.15
24/06/2020,1739.8,1727.35,1712.6,1772
25/06/2020,1729,1717.95,1713.85,1749
26/06/2020,1730.35,1742.6,1717.2,1751.5
29/06/2020,1728,1723.15,1715,1738.9
30/06/2020,1736.3,1703.35,1696,1740.7
01/07/2020,1718,1737.9,1708.75,1748.65
02/07/2020,1750,1760.55,1734.4,1766.8
03/07/2020,1781.05,1787.5,1768.5,1792.8
06/07/2020,1801.15,1851.4,1792,1858
07/07/2020,1870,1823.95,1806.4,1870
08/07/2020,1826,1797.35,1790.1,1834.8
09/07/2020,1807.5,1824.6,1787,1834.4
10/07/2020,1829.9,1878.5,1824.6,1884.4
13/07/2020,1908.5,1934.3,1900.1,1947
14/07/2020,1934.7,1916.65,1887.8,1941
15/07/2020,1938.7,1845.6,1798.15,1978.5
16/07/2020,1850,1843.1,1812.25,1868
17/07/2020,1845,1911.35,1838.2,1919.9
20/07/2020,1920.05,1919.3,1899.6,1931.25
21/07/2020,1941.8,1971.85,1935,1976.8
22/07/2020,1980.05,2004.1,1960,2010
23/07/2020,2004.1,2060.65,1991.1,2078.9
24/07/2020,2060,2146.2,2055.9,2162.8
27/07/2020,2189.5,2155.85,2128.05,2198.7
28/07/2020,2163.8,2177.45,2152.2,2193.4
29/07/2020,2180,2095.85,2071,2185.2
30/07/2020,2100,2108.65,2072.3,2139
31/07/2020,2125,2066.95,2053.3,2129.85
03/08/2020,2059,2008.45,2004,2059
04/08/2020,2017.1,2151.15,2001.25,2167
05/08/2020,2170,2126.65,2118,2195
06/08/2020,2160,2134.55,2106.95,2167.55
07/08/2020,2124.55,2146.7,2120.1,2157
10/08/2020,2156.5,2119.6,2108.25,2164.95
11/08/2020,2137.7,2134.05,2101.15,2160
12/08/2020,2124,2127.6,2106.6,2144.9
13/08/2020,2133.5,2122.3,2110,2139
14/08/2020,2122.3,2114.1,2090.2,2156.5
17/08/2020,2103.15,2091.45,2070,2107.3
18/08/2020,2089.7,2118.75,2082.95,2132.9
19/08/2020,2141.95,2133.2,2121.35,2154
20/08/2020,2118.05,2096.35,2087.8,2123.9
21/08/2020,2119.8,2081.75,2077.05,2119.8
24/08/2020,2098.8,2096.05,2070.15,2104.65
25/08/2020,2105,2082,2078.3,2111.3
26/08/2020,2087.4,2136.85,2047.25,2147.15
27/08/2020,2146.25,2111.7,2103.75,2148.5
28/08/2020,2120,2115.6,2106.2,2131.9
31/08/2020,2172,2078.55,2061.25,2172
01/09/2020,2095,2087.55,2063.45,2121.75
02/09/2020,2095,2128.6,2085.5,2137
03/09/2020,2128,2112.15,2103.2,2137
04/09/2020,2065.6,2077.4,2065.6,2097
07/09/2020,2080.2,2082.4,2045.35,2105
08/09/2020,2093.8,2107.05,2080.9,2120
09/09/2020,2085,2161.25,2085,2167.2
10/09/2020,2185,2314.65,2176.15,2343.9
11/09/2020,2314.65,2318.85,2286.05,2337
14/09/2020,2319.75,2302.35,2281.95,2360
15/09/2020,2315,2317.9,2288.2,2326.5
16/09/2020,2323.7,2323.85,2311.75,2368.8
17/09/2020,2319,2299.35,2293,2334.4
18/09/2020,2315.8,2305.5,2277.05,2319.6
21/09/2020,2305,2255.15,2248,2336.55
22/09/2020,2287,2211.15,2201.35,2287
23/09/2020,2275,2229.55,2206.15,2276.5
24/09/2020,2210,2181.15,2175.65,2226
25/09/2020,2196,2201.7,2168.6,2212.6
28/09/2020,2229,2215.75,2207.25,2238.7
29/09/2020,2222,2244.85,2217.15,2264
30/09/2020,2264.8,2233.75,2225.1,2267.55
01/10/2020,2264,2225.05,2213.85,2264
05/10/2020,2246,2211.15,2205.5,2249
06/10/2020,2228,2210.15,2201.45,2234
07/10/2020,2233.25,2257.15,2221,2309.4
08/10/2020,2261.8,2238.9,2222.4,2268
09/10/2020,2237,2233.7,2217.2,2252.65
12/10/2020,2233.5,2236.6,2226.85,2254.85
13/10/2020,2232.2,2280.25,2228.2,2285.95
14/10/2020,2284.9,2287.35,2269.55,2304.2
15/10/2020,2291,2205.55,2195.1,2291.7
16/10/2020,2214.8,2175.5,2173.05,2232
19/10/2020,2192,2175.8,2156,2228.4
20/10/2020,2183.7,2155.5,2152.2,2193.7
21/10/2020,2171.1,2123.25,2098.75,2191
22/10/2020,2123,2107.1,2091.5,2133.05
23/10/2020,2109,2112.55,2095.65,2134.8
26/10/2020,2101,2028.7,2018.45,2106
27/10/2020,2032,2034.2,2005.55,2060
28/10/2020,2044,2010.7,2006.9,2057.9
29/10/2020,1999.4,2026.55,1990.75,2042.3
30/10/2020,2035,2054.35,2022,2064.65
02/11/2020,2033.5,1877.3,1860,2033.5
03/11/2020,1888,1849.45,1835,1909.5
04/11/2020,1840,1913.45,1840,1928.85
05/11/2020,1949,1955.1,1931.4,1960
06/11/2020,1988,2029,1977.65,2040
09/11/2020,2058.7,2050.3,2038.9,2070
10/11/2020,2075,2084.5,2041.8,2090
11/11/2020,2092,1996.9,1979,2095.35
12/11/2020,1985,1979.85,1965,2008.35
13/11/2020,1990,1996.1,1981,2036.65
14/11/2020,2013,2001.8,1996,2016.25
17/11/2020,2084,1992.9,1985,2084
18/11/2020,1997.45,1987.2,1961,2006.65
19/11/2020,1986.4,1972.65,1968,2010
20/11/2020,1977.8,1899.2,1894.6,1984.1
23/11/2020,1929,1950.8,1927,1970
24/11/2020,1962,1965.1,1931.2,1973.6
25/11/2020,1980,1947.75,1942.3,1992
26/11/2020,1950.05,1953.8,1930.4,1964.85
27/11/2020,1941,1929.85,1921.55,1955.85
01/12/2020,1935.25,1954.3,1931,1965.9
02/12/2020,1962.95,1957.6,1935,1962.95
03/12/2020,1970,1963.45,1958.05,1981.1
04/12/2020,1963,1946.55,1940,1967.85
07/12/2020,1942,1958.05,1942,1965
08/12/2020,1963,1993.75,1950.15,2014.2
09/12/2020,2013,2026.65,2000,2033.8
10/12/2020,2020,2007.2,2000.95,2028.4
11/12/2020,2011.2,2005.6,1974.4,2037.8
14/12/2020,2013,1991.15,1987.05,2015.25
15/12/2020,1992.9,1974,1961.5,1992.9
16/12/2020,1988,1976.05,1965.75,1995
17/12/2020,1980.9,1985.05,1977.1,2005
18/12/2020,1983,1992.25,1965,2005
21/12/2020,2010,1939.75,1856.05,2022
22/12/2020,1940,1936.6,1887.75,1958.4
23/12/2020,1932.8,1943.8,1920,1951.2
24/12/2020,1950.8,1993.9,1947.05,1998.65
28/12/2020,2004.1,2003.25,1995.6,2024.9
29/12/2020,2007.35,1989.2,1982.6,2012.8
30/12/2020,1992.55,1995.5,1975.9,2006.85
31/12/2020,1994.75,1984.65,1980,2011
01/01/2021,1986.15,1987.15,1982.3,1997.3
04/01/2021,1988.55,1990.65,1967.9,1997.9
05/01/2021,1972.05,1966,1956,1984
06/01/2021,1968,1914.15,1905,1968
07/01/2021,1921.9,1911,1905.65,1945.2
08/01/2021,1920.9,1933.05,1912.7,1938.2
11/01/2021,1935,1897,1892.25,1938.9
12/01/2021,1910,1956.65,1900,1960
13/01/2021,1964.8,1939.1,1918.65,1974.95
14/01/2021,1939.1,1960.6,1936.05,1966.5
15/01/2021,1960,1937.6,1920.15,1973.15
18/01/2021,1940,1983.5,1922.65,1996.6
19/01/2021,1994,2016.3,1993.65,2030.9
20/01/2021,2022.5,2054.85,2001.25,2058.05
21/01/2021,2082,2097.85,2075,2119.8
22/01/2021,2114.8,2049.65,2035.2,2115.9
25/01/2021,2052,1939.7,1932.2,2052
27/01/2021,1930.2,1895.25,1888,1930.2
28/01/2021,1879,1876.6,1870.15,1923.35
29/01/2021,1896.7,1843.15,1830,1911.75
01/02/2021,1845.2,1895.35,1845.2,1904.7
02/02/2021,1915.7,1926.45,1855,1938.3
03/02/2021,1927,1930.3,1900,1951
04/02/2021,1921,1923.95,1905.05,1939.7
05/02/2021,1933,1924,1920,1944.2
08/02/2021,1931.2,1951.5,1929.05,1968.25
09/02/2021,1967.7,1955.95,1952,1990
10/02/2021,1957.7,1975.25,1928,1983.95
11/02/2021,1977.45,2055.55,1971.2,2062.2
12/02/2021,2059.7,2041.25,2015.55,2077.5
15/02/2021,2049,2032.6,2025.4,2060.55
16/02/2021,2040,2059.65,2037.5,2079
17/02/2021,2058,2082.75,2050.85,2095
18/02/2021,2085.75,2065.5,2059.7,2107.7
19/02/2021,2065,2080.55,2058,2104.95
22/02/2021,2080,2007.4,1995.1,2089.7
23/02/2021,2028,2024.25,2013.8,2053.1
24/02/2021,2025.8,2065.55,2000.55,2081.5
25/02/2021,2078,2144.85,2071,2152.25
26/02/2021,2109,2083.85,2070.15,2133.4
01/03/2021,2114.45,2101.15,2063.2,2114.45
02/03/2021,2124,2106.2,2089.25,2130
03/03/2021,2121.7,2201.35,2107.2,2220
04/03/2021,2179.7,2175.7,2158,2189.65
05/03/2021,2168,2178.55,2155,2212.5
08/03/2021,2171.5,2190.45,2169.45,2231
09/03/2021,2200,2190.2,2146.2,2214.7
10/03/2021,2211,2181.7,2170.15,2215.75
12/03/2021,2199,2138.65,2123.65,2205
15/03/2021,2138.65,2108.75,2080.9,2148.8
16/03/2021,2114.8,2100.45,2096.05,2125.8
17/03/2021,2100,2055.15,2035.35,2103.75
18/03/2021,2071.1,2009.5,2001,2085
19/03/2021,1988.3,2081.9,1981.2,2095
22/03/2021,2075,2061.85,2033.9,2075
23/03/2021,2064,2089.05,2057.25,2109.9
24/03/2021,2080.55,2047.3,2040.8,2080.55
25/03/2021,2050.55,1992.75,1985,2057.55
26/03/2021,2010,1994.25,1973.05,2014.95
30/03/2021,2009.7,2028.6,1992,2048.5
31/03/2021,2015.35,2003.2,1999,2049.9
01/04/2021,2019.7,2021.7,2003.35,2030
05/04/2021,2025,1992.8,1961.85,2025
06/04/2021,2001.25,1983.65,1970,2005
07/04/2021,1992.2,2002.8,1992.2,2046.1
08/04/2021,2010.05,2005,1993.5,2021.15
09/04/2021,2003,1982.65,1980.1,2006.8
12/04/2021,1956.05,1911.3,1900.55,1966.25
13/04/2021,1925,1931.9,1918.35,1940.15
15/04/2021,1920.5,1943.9,1913.6,1960.65
16/04/2021,1944,1934,1926.6,1949.5
19/04/2021,1901,1902.55,1891,1916.6
20/04/2021,1914.7,1901.4,1890.55,1919.9
22/04/2021,1896,1906.05,1877.6,1914.45
23/04/2021,1903,1904.4,1896,1919
26/04/2021,1916.25,1937.45,1911.85,1961
27/04/2021,1943,1988.9,1940.9,1997.55
28/04/2021,1999.45,1996.05,1980.75,2007.4
29/04/2021,2016.65,2023.2,2008,2045
30/04/2021,2014.7,1994.45,1987.4,2036.4
03/05/2021,1963.7,1959.25,1943.7,1979
04/05/2021,1954,1916.55,1911,1967.5
05/05/2021,1919.7,1919.75,1908.15,1937.9
06/05/2021,1926,1929.9,1907.25,1934.15
07/05/2021,1940,1931.3,1925.9,1955.45
10/05/2021,1943.75,1925.7,1920.4,1946.1
11/05/2021,1917,1933.7,1910.05,1938.65
12/05/2021,1934,1913.55,1907.75,1934
14/05/2021,1925.1,1936.85,1906.5,1941.5
17/05/2021,1938.7,1960.55,1931,1963.15
18/05/2021,1978,1987.8,1972.1,2002.65
19/05/2021,1982,1996.35,1972.1,2016.6
20/05/2021,1996.35,1985.3,1981.1,2010.8
21/05/2021,1995.7,2000.9,1980,2009
24/05/2021,2007.4,1985.55,1981.6,2009.5
25/05/2021,1990.05,1964.5,1960.1,1997
26/05/2021,1984.9,1969.65,1966,1984.9
27/05/2021,1970.9,1978.2,1963.1,1992.2
28/05/2021,1990,2094.9,1985.1,2105
31/05/2021,2101,2160.45,2082,2191.5
01/06/2021,2164.1,2168.25,2147.35,2201.7
02/06/2021,2159.9,2201.3,2158.55,2209.9
03/06/2021,2222,2209.25,2196.1,2250
04/06/2021,2219,2190.6,2183.8,2219
07/06/2021,2205.9,2227.3,2184.6,2241.8
08/06/2021,2224.65,2214.7,2198.4,2227
09/06/2021,2219.9,2174.75,2158.25,2221.6
10/06/2021,2192.2,2182.7,2177.2,2229.95
11/06/2021,2186.7,2213,2182.7,2227.9
14/06/2021,2214,2245.3,2196,2258.3
15/06/2021,2256.25,2249.7,2241.2,2274.5
16/06/2021,2248,2211.65,2206.75,2248
17/06/2021,2200.25,2215.55,2179.85,2235
18/06/2021,2217.25,2225.05,2184.25,2234.95
21/06/2021,2204.35,2237.6,2200.95,2247.7
22/06/2021,2254.7,2226,2220,2260.75
23/06/2021,2249,2205.1,2201.45,2250
24/06/2021,2214.8,2153.35,2140,2215
25/06/2021,2159.8,2104.3,2081.15,2159.8
28/06/2021,2124,2086,2081.1,2127.1
29/06/2021,2089,2087.2,2083.3,2109
30/06/2021,2095,2110.9,2091.95,2123.5
01/07/2021,2114.1,2097.75,2094.55,2122
02/07/2021,2099.9,2129.2,2094.25,2133.25
05/07/2021,2137.8,2149.9,2131.5,2153
06/07/2021,2150,2125.95,2121,2150.05
07/07/2021,2126.35,2110.15,2098.7,2127.75
08/07/2021,2115,2092.9,2081,2115.8
09/07/2021,2086.9,2073.2,2065.95,2091.2
12/07/2021,2081.8,2084.45,2075.15,2101.75
13/07/2021,2100,2099.55,2088.1,2103.3
14/07/2021,2102.7,2086,2082,2106.8
15/07/2021,2096,2083.25,2078.65,2096
16/07/2021,2085,2111.8,2085,2114.5
19/07/2021,2104,2099.1,2093,2124
20/07/2021,2097.35,2093.6,2084,2108.1
22/07/2021,2111.2,2121,2098.8,2124.1
23/07/2021,2135,2105.2,2102.85,2135
26/07/2021,2110,2077.7,2071.7,2121.6
27/07/2021,2079,2054.3,2041.2,2083.5
28/07/2021,2060.1,2036.85,2016.6,2060.15
29/07/2021,2050,2055.25,2043.75,2074.4
30/07/2021,2055.25,2035.4,2030.4,2068.15
02/08/2021,2047.2,2071.5,2041,2079
03/08/2021,2085,2086.9,2064.15,2091.25
04/08/2021,2097.6,2103.55,2087,2114.1
05/08/2021,2116.9,2133.3,2104.3,2154.6
06/08/2021,2125.2,2089.05,2079.2,2146
09/08/2021,2076.2,2077.25,2065.8,2089.5
10/08/2021,2084.7,2088.4,2073.55,2112.8
11/08/2021,2099,2116.1,2082.55,2119.5
12/08/2021,2125.05,2110.25,2105.4,2126.75
13/08/2021,2115.8,2144.75,2110.15,2149.8
16/08/2021,2146.5,2172.45,2128.7,2202
17/08/2021,2170,2163.95,2148.3,2185
18/08/2021,2175,2171.55,2152.7,2186
20/08/2021,2148,2146.2,2138,2171.7
23/08/2021,2168,2162.4,2132.45,2171.95
24/08/2021,2163.9,2182.8,2155.45,2191.9
25/08/2021,2183.7,2202.3,2180,2219.9
26/08/2021,2207,2230.65,2204.9,2244.85
27/08/2021,2232,2226.75,2215.9,2242.35
30/08/2021,2240,2270.05,2239.6,2275
31/08/2021,2275.25,2259.3,2242.5,2283
01/09/2021,2275,2269.75,2130,2292.9
02/09/2021,2260,2293.65,2258.45,2307
03/09/2021,2307.5,2388.25,2306.8,2394.3
06/09/2021,2414,2424.55,2413.35,2479.85
07/09/2021,2429.1,2441.3,2412,2458
08/09/2021,2454,2430.6,2406.15,2455
09/09/2021,2430.95,2425.45,2416,2438.3
13/09/2021,2428,2371.55,2368.1,2430
14/09/2021,2378,2368.3,2366.1,2394
15/09/2021,2372,2378.95,2368.85,2395.25
16/09/2021,2379,2428.1,2367,2436
17/09/2021,2445,2390.4,2378.8,2455.8
20/09/2021,2375,2393.9,2370,2418
21/09/2021,2411,2404.15,2384.65,2416
22/09/2021,2409,2430.6,2398.15,2441.25
23/09/2021,2445,2489.65,2445,2496.95
24/09/2021,2500,2482.95,2472,2504.7
27/09/2021,2484.2,2525.2,2475.5,2529
28/09/2021,2531,2548.05,2512.2,2565
29/09/2021,2562,2527.25,2520,2563.9
30/09/2021,2527.85,2517,2500.75,2534.1
01/10/2021,2506,2522.85,2495.85,2539.85
04/10/2021,2549.9,2555.85,2537.55,2574.65
05/10/2021,2565,2609.1,2547.3,2612
06/10/2021,2623,2560.2,2550.05,2623
07/10/2021,2600,2572.15,2568.1,2600
08/10/2021,2580,2670.85,2580,2683.9
11/10/2021,2724.7,2651.15,2645.05,2724.7
12/10/2021,2641,2668.55,2641,2682.75
13/10/2021,2683,2695.9,2669,2719.5
14/10/2021,2705,2699.85,2687.15,2717.7
18/10/2021,2684,2707,2660,2744.95
19/10/2021,2726,2731.5,2708,2750
20/10/2021,2740,2699.9,2691.45,2744.1
21/10/2021,2725.95,2623,2603,2725.95
22/10/2021,2623.8,2627.05,2611.4,2664.7
25/10/2021,2699,2601.65,2570.1,2699
26/10/2021,2614.45,2661.5,2603.35,2668.85
27/10/2021,2659.8,2632.65,2620,2677
28/10/2021,2621,2599.35,2591.1,2637.8
29/10/2021,2586,2537.6,2502.55,2595.15
01/11/2021,2531.2,2537.35,2494,2555
02/11/2021,2551.9,2500.9,2497,2551.9
03/11/2021,2504.75,2483.85,2461,2520.45
04/11/2021,2494.9,2498.8,2490.05,2505
08/11/2021,2510.1,2502,2457.65,2522
09/11/2021,2502,2520.05,2486.7,2528.95
10/11/2021,2518.9,2549.4,2503.85,2558
11/11/2021,2549.4,2554.95,2535.95,2571
12/11/2021,2560,2592.5,2557,2598.8
15/11/2021,2600,2578.55,2570,2602.1
16/11/2021,2573,2512.1,2495,2576
17/11/2021,2499.7,2464.05,2460.35,2500
18/11/2021,2459.9,2472.75,2450.6,2489
22/11/2021,2440,2363.4,2351,2446.25
23/11/2021,2339,2386.15,2309.4,2401.5
24/11/2021,2381.4,2350.9,2344,2410.85
25/11/2021,2375.5,2494.4,2358,2502.8
26/11/2021,2470,2412.15,2403,2477.45
29/11/2021,2412,2442.5,2400,2500
30/11/2021,2466,2406.75,2390,2475.9
01/12/2021,2425.5,2466.9,2425.5,2474.6
02/12/2021,2466.9,2483.8,2461.2,2496
03/12/2021,2490.15,2408.15,2400.1,2494.95
06/12/2021,2421,2363.3,2357.15,2424.55
07/12/2021,2381.7,2381.6,2373.55,2403.75
08/12/2021,2427,2417.4,2407.1,2431.45
09/12/2021,2431.1,2455.85,2425.45,2474.9
